#,id,path,source_type,system_name
306,1180,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/sd002060.cob,XCOBOL,ve3wwg_cobcurses
307,1181,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/cobcurses_menu_sd_menu_items.cob,XCOBOL,ve3wwg_cobcurses
308,1182,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/test009.cob,XCOBOL,ve3wwg_cobcurses
309,1183,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/COBCATTR.cbl,XCOBOL,ve3wwg_cobcurses
310,1184,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/SCREEN-FD.cbl,XCOBOL,ve3wwg_cobcurses
311,1185,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/SCREEN-FS.cbl,XCOBOL,ve3wwg_cobcurses
312,1186,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/COBCCOLOUR.cbl,XCOBOL,ve3wwg_cobcurses
313,1187,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/loadtm.cob,XCOBOL,ve3wwg_cobcurses
314,1188,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/test008.cob,XCOBOL,ve3wwg_cobcurses
315,1189,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/cobcurses_menu_sd_mrefs.cob,XCOBOL,ve3wwg_cobcurses
316,1190,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/SCREEN-01.cbl,XCOBOL,ve3wwg_cobcurses
317,1191,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/BKU-RECD.cbl,XCOBOL,ve3wwg_cobcurses
318,1192,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/NULLEVENTS.cbl,XCOBOL,ve3wwg_cobcurses
319,1193,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/cobcurses_menu_sd_states.cob,XCOBOL,ve3wwg_cobcurses
320,1194,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/COBCRETC.cbl,XCOBOL,ve3wwg_cobcurses
321,1195,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/COBC3270.cbl,XCOBOL,ve3wwg_cobcurses
322,1196,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/sd002070.cob,XCOBOL,ve3wwg_cobcurses
323,1197,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/ve3wwg_cobcurses/cobcurses_menu_sd_fields.cob,XCOBOL,ve3wwg_cobcurses
324,1198,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/federico-priolo_GuiCOBOL/guicobol.cbl,XCOBOL,federico-priolo_GuiCOBOL
325,1199,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/federico-priolo_GuiCOBOL/agarcob.cbl,XCOBOL,federico-priolo_GuiCOBOL
326,1200,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/federico-priolo_GuiCOBOL/prova.cbl,XCOBOL,federico-priolo_GuiCOBOL
327,1201,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/federico-priolo_GuiCOBOL/demo.cbl,XCOBOL,federico-priolo_GuiCOBOL
328,1202,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/federico-priolo_GuiCOBOL/demo1.cbl,XCOBOL,federico-priolo_GuiCOBOL
329,1203,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MayCXC_COWOL/hellocbl.cob,XCOBOL,MayCXC_COWOL
330,1204,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MayCXC_COWOL/topaccts.cob,XCOBOL,MayCXC_COWOL
331,1205,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MayCXC_COWOL/fizzbuzz.cob,XCOBOL,MayCXC_COWOL
332,1206,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MayCXC_COWOL/hellotso.cob,XCOBOL,MayCXC_COWOL
333,1207,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/test.cob,XCOBOL,brazilofmux_gnucobol
334,1208,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/clinkages.cbl,XCOBOL,brazilofmux_gnucobol
335,1209,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/floor-divmod.cbl,XCOBOL,brazilofmux_gnucobol
336,1210,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/isvaliddate.cbl,XCOBOL,brazilofmux_gnucobol
337,1211,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/fielded_to_linear.cbl,XCOBOL,brazilofmux_gnucobol
338,1212,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/isleapyear.cbl,XCOBOL,brazilofmux_gnucobol
339,1213,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/holidays.cbl,XCOBOL,brazilofmux_gnucobol
340,1214,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/testparser.cbl,XCOBOL,brazilofmux_gnucobol
341,1215,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/main2.cbl,XCOBOL,brazilofmux_gnucobol
342,1216,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/testgen.cbl,XCOBOL,brazilofmux_gnucobol
343,1217,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/linear_to_fielded.cbl,XCOBOL,brazilofmux_gnucobol
344,1218,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/main.cbl,XCOBOL,brazilofmux_gnucobol
345,1219,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/today.cbl,XCOBOL,brazilofmux_gnucobol
346,1220,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/brazilofmux_gnucobol/floor-div.cbl,XCOBOL,brazilofmux_gnucobol
347,1221,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/thinkinglabs_cobol-fizzbuzz-kata/FIZZBUZZT.CBL,XCOBOL,thinkinglabs_cobol-fizzbuzz-kata
348,1222,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/thinkinglabs_cobol-fizzbuzz-kata/FIZZBUZZ.CBL,XCOBOL,thinkinglabs_cobol-fizzbuzz-kata
349,1223,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/thinkinglabs_cobol-fizzbuzz-kata/ZUTZCPC.CBL,XCOBOL,thinkinglabs_cobol-fizzbuzz-kata
350,1224,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wtigbal.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
351,1225,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wtiadda.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
352,1226,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wbgetbal.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
353,1227,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wgrvgcus.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
354,1228,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wtiaddc.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
355,1229,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wbgetacc.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
356,1230,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wbgstmt.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
357,1231,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wbvalusr.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
358,1232,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wtigcusi.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
359,1233,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wbxfer.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
360,1234,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wtigacc.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
361,1235,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/mscmtics.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
362,1236,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wbgcash.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
363,1237,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wgrvcusl.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
364,1238,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wtiscusi.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
365,1239,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wgrvgbal.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
366,1240,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wgrvadda.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
367,1241,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wgrvaddc.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
368,1242,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wgrvgdet.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
369,1243,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wtigstmt.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
370,1244,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/bhbandam_AZ-Legacy-Engineering/wgrvgacc.cbl,XCOBOL,bhbandam_AZ-Legacy-Engineering
371,1245,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_delete_feed.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
372,1246,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/application_configurator.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
373,1247,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/reset_files.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
374,1248,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/string_helpers.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
375,1249,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_view_feed.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
376,1250,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_add_feed.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
377,1251,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/crssr.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
378,1252,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_configuration.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
379,1253,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/remove_rss_record.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
380,1254,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_parser.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
381,1255,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/cobweb-pipes.cob,XCOBOL,shamrice_COBOL-RSS-Reader
382,1256,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_view_item.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
383,1257,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_help.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
384,1258,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_downloader.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
385,1259,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_menu.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
386,1260,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_report_writer.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
387,1261,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/rss_reader_export_feed.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
388,1262,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/browser_launcher.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
389,1263,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/shamrice_COBOL-RSS-Reader/logger.cbl,XCOBOL,shamrice_COBOL-RSS-Reader
390,1264,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/url-charconv.cbl,XCOBOL,debinix_openjensen
391,1265,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-add-user.cbl,XCOBOL,debinix_openjensen
392,1266,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/anslutdb.cbl,XCOBOL,debinix_openjensen
393,1267,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/toolchaindisplaytest.cbl,XCOBOL,debinix_openjensen
394,1268,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/bktort.cbl,XCOBOL,debinix_openjensen
395,1269,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-remove-local.cbl,XCOBOL,debinix_openjensen
396,1270,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/get-post-value.cbl,XCOBOL,debinix_openjensen
397,1271,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-edit-betyg.cbl,XCOBOL,debinix_openjensen
398,1272,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-list-betygalla.cbl,XCOBOL,debinix_openjensen
399,1273,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-list-local.cbl,XCOBOL,debinix_openjensen
400,1274,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-add-betyg.cbl,XCOBOL,debinix_openjensen
401,1275,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-edit-user.cbl,XCOBOL,debinix_openjensen
402,1276,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/toolchaintest.cbl,XCOBOL,debinix_openjensen
403,1277,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-list-users.cbl,XCOBOL,debinix_openjensen
404,1278,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/write-post-string.cbl,XCOBOL,debinix_openjensen
405,1279,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-remove-user.cbl,XCOBOL,debinix_openjensen
406,1280,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/stop-printscr.cbl,XCOBOL,debinix_openjensen
407,1281,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-add-local.cbl,XCOBOL,debinix_openjensen
408,1282,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/wui-start-html.cbl,XCOBOL,debinix_openjensen
409,1283,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/error-printscr.cbl,XCOBOL,debinix_openjensen
410,1284,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-edit-profile.cbl,XCOBOL,debinix_openjensen
411,1285,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/test-utf8.cbl,XCOBOL,debinix_openjensen
412,1286,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/ok-printscr.cbl,XCOBOL,debinix_openjensen
413,1287,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/test-php-unlink.cbl,XCOBOL,debinix_openjensen
414,1288,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-list-betygelev.cbl,XCOBOL,debinix_openjensen
415,1289,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/wui-end-html.cbl,XCOBOL,debinix_openjensen
416,1290,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/readtbltort.cbl,XCOBOL,debinix_openjensen
417,1291,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/wui-print-header.cbl,XCOBOL,debinix_openjensen
418,1292,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_openjensen/cgi-edit-local.cbl,XCOBOL,debinix_openjensen
419,1293,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/imsdev_ims-java-jee-tm/EX01.cbl,XCOBOL,imsdev_ims-java-jee-tm
420,1294,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/cicsdev_cics-java-recgen/EDUPGM.cbl,XCOBOL,cicsdev_cics-java-recgen
421,1295,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/cicsdev_cics-java-recgen/EDUCPY.cbl,XCOBOL,cicsdev_cics-java-recgen
422,1296,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/rflejeune_GeekCode/geekcode.cob,XCOBOL,rflejeune_GeekCode
423,1733,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/genapp/lgicus01.cbl,GENAPP,genapp
424,1297,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/Variaveis2.cbl,XCOBOL,MarcoDSilva_Learning_Cobol
425,1298,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/Variaveis.cbl,XCOBOL,MarcoDSilva_Learning_Cobol
426,1299,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/calculator.COB,XCOBOL,MarcoDSilva_Learning_Cobol
427,1300,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/modelo.cbl,XCOBOL,MarcoDSilva_Learning_Cobol
428,1301,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/ISBN.cbl,XCOBOL,MarcoDSilva_Learning_Cobol
429,1302,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/Final_Production_grades_avg.COB,XCOBOL,MarcoDSilva_Learning_Cobol
430,1303,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/calcula.COB,XCOBOL,MarcoDSilva_Learning_Cobol
431,1304,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/Car_Rental.cbl,XCOBOL,MarcoDSilva_Learning_Cobol
432,1305,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/Salary_Sheet.cbl,XCOBOL,MarcoDSilva_Learning_Cobol
433,1306,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/MarcoDSilva_Learning_Cobol/gradeStudentFinalGrade.COB,XCOBOL,MarcoDSilva_Learning_Cobol
434,1307,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/laserviking_cob-simpleinventory/cob-simpleinventory.cob,XCOBOL,laserviking_cob-simpleinventory
435,1308,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/subinv2.CBL,XCOBOL,debinix_pbs
436,1309,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/Readfile.CBL,XCOBOL,debinix_pbs
437,1310,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/subinv.CBL,XCOBOL,debinix_pbs
438,1311,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/customermenu.cbl,XCOBOL,debinix_pbs
439,1312,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/pbs.cbl,XCOBOL,debinix_pbs
440,1313,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/Strlen.CBL,XCOBOL,debinix_pbs
441,1314,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/servicemenu.cbl,XCOBOL,debinix_pbs
442,1315,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/sqllog.cbl,XCOBOL,debinix_pbs
443,1316,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/submit-invoices.cbl,XCOBOL,debinix_pbs
444,1317,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/debinix_pbs/ReadBG.CBL,XCOBOL,debinix_pbs
445,1318,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/IBM_idz-utilities/GAM0VSI.cbl,XCOBOL,IBM_idz-utilities
446,1319,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/IBM_idz-utilities/GAM0VDB.cbl,XCOBOL,IBM_idz-utilities
447,1320,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/IBM_idz-utilities/GAM0VMM.cbl,XCOBOL,IBM_idz-utilities
448,1321,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/IBM_idz-utilities/GAM0VMI.cbl,XCOBOL,IBM_idz-utilities
449,1322,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/IBM_idz-utilities/GAM0VII.cbl,XCOBOL,IBM_idz-utilities
450,1323,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/vaelen_cobol/phone.cob,XCOBOL,vaelen_cobol
451,1324,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/vaelen_cobol/template.cob,XCOBOL,vaelen_cobol
452,1325,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/vaelen_cobol/ledger.cob,XCOBOL,vaelen_cobol
453,1326,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/vaelen_cobol/guess.cob,XCOBOL,vaelen_cobol
454,1327,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/opensourcecobol_opensource-cobol-devel/INSERTTBL.cbl,XCOBOL,opensourcecobol_opensource-cobol-devel
455,1328,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/opensourcecobol_opensource-cobol-devel/FETCHTBL.cbl,XCOBOL,opensourcecobol_opensource-cobol-devel
456,1329,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/opensourcecobol_opensource-cobol-devel/sqlca.cbl,XCOBOL,opensourcecobol_opensource-cobol-devel
457,1330,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/phe-sto_CoBOL-GraalVM/sieveoferathostenes.cbl,XCOBOL,phe-sto_CoBOL-GraalVM
458,1331,/Users/trgle0409/IdeaProjects/BachelorarbeitHDA/corpus/x-cobol/phe-sto_CoBOL-GraalVM/factorial.cbl,XCOBOL,phe-sto_CoBOL-GraalVM
