language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.20 s (588.7 files/s, 112819.5 lines/s)"
HTML,openjensen/html/test-betygadd.html,0,0,20
HTML,openjensen/html/anslutdb.html,0,0,19
HTML,openjensen/html/test-betygedit.html,0,0,19
HTML,openjensen/html/wui-list-local.html,0,0,19
HTML,openjensen/html/wui-remove-local.html,0,0,19
HTML,openjensen/html/test-betygelev.html,0,0,18
PHP,openjensen/php/users.delete.php,9,5,18
HTML,openjensen/html/readtbltort.html,0,0,17
HTML,openjensen/html/test-betygalla.html,0,0,17
PHP,openjensen/php/index.php,3,1,17
PHP,openjensen/php/tst-php2cgi.php,1,0,17
HTML,openjensen/html/test-utf8.html,0,0,16
PHP,openjensen/php/index.create.php,0,0,15
Perl,openjensen/t/test-tjlocal.t,12,0,13
HTML,openjensen/html/index.html,2,0,12
COBOL,openjensen/copy/setupenv_openjensen.cpy,0,0,7
PHP,openjensen/php/assets/_footer.php,1,0,6
PHP,openjensen/php/index.delete.php,4,2,6
PHP,openjensen/php/logout.php,0,0,5
PHP,openjensen/php/assets/database.php,3,5,4
JavaScript,openjensen/html/jquery-1.7.1.min.js,0,1,3
JavaScript,openjensen/php/assets/js/jquery-1.10.2.min.js,0,3,3
SQL,openjensen/postgresql/pg_openjensen_create_database.sql,0,0,3
JavaScript,openjensen/php/assets/js/bootstrap.min.js,1,9,1
PHP,openjensen/php/tst-phpinfo.php,0,0,1
PHP,openjensen/php/tst-phpversion.php,0,0,1
SUM,,3600,999,18014
